densite_population,densite_batiments,hauteur_moy_bat,distance_centre_km,taux_impermeabilisation,longitude,latitude,zone_id,classe_urbaine,wifi_density_probe
1865.5566640618204,51.19890876951343,7.9194452288805195,,0.284923417444344,-5.907061862456768,35.19541206575531,88,Faible_densite,
957.8533375964753,19.10185509615621,10.419146733128006,3.212316133526067,0.5047748039580962,-5.833364358982076,34.79723121290054,36,FAIBLE_DENSITE,
6138.167784058797,31.653842651430455,11.126156879093,11.582104770763918,0.5638046818570215,-6.125020509380252,35.24443785606877,52,FAIBLE_DENSITE,
3093.6026591242357,63.78438383640479,26.506476677822512,,0.6056202979786547,-5.945235745122968,35.22453469682271,36,DENSITE_MOYENNE,
3621.550768438263,46.56698855990125,16.43257924217724,8.568155908337562,0.8137704810464126,-5.957402607303573,34.78913724036494,28,Faible_densite,
935.4532648157779,,4.276253997005943,0.510935523398139,0.3287586462824127,-6.065131094563656,35.21670666022478,78,Faible_densite,
2520.1110958546715,62.07430700210704,18.310448977623565,0.7095833668850555,0.8058735888699666,-6.006971229048659,34.931566295129734,58,Zone_industrielle,
3699.660661477759,7.64835162051793,20.222661324482416,6.798218137439839,0.7196588207724892,-6.093108928347136,35.17235458353793,36,Densite_moyenne,
1428.2115606398552,,13.206631385591484,12.286497599384028,0.6169031106492195,-6.179077801191507,34.95919166885663,70,Faible_densite,123.11897847274928
4176.256433022209,20.186042012392804,29.558850841927,13.301535404871965,0.724645902801929,-6.143099394668633,34.97042755635126,9,Faible_densite,
2418.850358146151,76.85551100895351,13.790611143077154,1.4832572004154752,0.5090133042137424,-6.197243176799399,35.067121545488774,21,Faible_densite,
2974.9512503721016,32.595556347656334,,8.167773911095138,0.30379818947609344,-5.908465212404938,35.13723870963799,64,Faible_densite,
2416.9280979870855,29.51987122535593,23.967827796749763,13.715799356933204,0.6993239301990255,-5.919636303445424,34.766894575474126,76,Faible_densite,
6834.100732116088,16.16660377493335,27.26605508044407,5.941996765088719,0.5935042300142167,-5.774696814210063,35.04657799776357,61,Densite_moyenne,
3475.704995471719,27.920316161766117,7.014491591936052,12.477574305139855,0.6795311004070816,-5.88516079317638,34.843366497048684,40,Faible_densite,
1596.1203278793794,70.74880713711504,18.983101922381024,2.178695685111656,0.4534990857713675,-6.2239770806219346,34.9229747589316,56,Faible_densite,
4980.580841785741,79.72507532204355,17.47171995425231,14.04383844708342,0.880149933004877,-5.807877413035523,34.923984333077605,4,faible densite,
1302.4814300521598,32.62321478801363,3.779934750924669,11.32106509946328,0.6405274014316826,-5.818662418527137,34.984530170110574,31,Faible_densite,
3875.9544710085597,38.64579732159069,29.050607298029092,14.131749013246145,0.2640518632181554,-6.0283398396136505,34.91706820593809,27,Faible_densite,
300.0,59.15532036520528,9.825991030926502,10.213935056577096,0.5373529930283215,-5.957068474736039,34.803680559225334,58,Faible_densite,
1109.2651119828251,,,5.57837819359152,0.7672670410577258,-5.761960833763741,34.82281436926272,25,Zone_industrielle,
3854.350224564422,49.478325064008814,7.866841644022742,14.085081353365892,0.7956009212992043,-5.983847818075917,34.76671899278055,69,Faible_densite,
4829.239843991739,34.3644273633372,25.011863260703734,4.278388289375842,0.570947789572819,-5.797339085811955,34.98512454266438,70,Densite_moyenne,
3808.462906141947,35.94663806364678,3.0,5.116153326513642,0.8710606781234758,-6.208480621094907,35.227223847426494,5,Densite_moyenne,
3291.833091701167,57.17136098726051,24.17874800464568,10.571964586425757,0.4007513278957232,-6.154474065645658,34.807837611824056,8,FAIBLE_DENSITE,
2958.0133479392803,5.241369770320901,28.44513986243461,11.526681232975717,0.5079490229287,-6.029622528279341,35.22313224650154,9,FAIBLE_DENSITE,
838.6604173386309,51.46920030948805,23.371784276257607,13.955171560967477,0.8739476829267276,-5.957621595831347,35.11668075736605,15,Zone_industrielle,
2204.2804248895245,31.661975783101806,25.12628483846429,3.231075654031901,0.8721925373536841,-5.8418860740686,35.06874940146708,7,Zone_industrielle,
2670.8502122723826,64.56479984578132,,12.010370921244515,0.7142845766185106,-5.755868942428407,35.07263887766178,72,Faible_densite,
5402.820007194048,11.974297986734912,8.505756732742359,11.130481590275059,0.8442354103416652,-6.055574251762942,35.16336382419814,15,Faible_densite,
4118.5129212232305,49.11517002112929,32.34734979664344,1.1441594325532485,0.2665799502171745,-6.226292181929957,34.80345993218991,37,DENSITE_MOYENNE,
326.5277203470787,41.07296674145928,13.399237458665013,5.930902489911063,0.8487462321558323,-5.849414248352337,35.00237716178277,83,Zone_industrielle,
4083.351144910631,53.17441444289206,17.33612382410028,4.38492876448946,0.44046492991267006,-5.947809640458596,35.09854556913038,39,Densite_moyenne,
2806.85189525063,9.864019586222625,14.67362681649041,4.706458280439651,0.33374863432116225,-6.150728570565899,35.043410222536785,6,Faible_densite,
2281.5403994492744,48.498784057109845,22.915421208773093,14.747613817409572,0.37952737725653474,-6.00258577168929,35.16638953551165,83,Faible_densite,97.71480445606369
4601.0173199135625,47.11134409696428,12.619627568625777,9.713105719502932,0.5134763810104153,-5.878844877233138,34.78613585450567,57,Faible_densite,
5355.799140492712,47.049507081212816,18.669157242373686,10.821607135343793,0.3883940034533504,-5.864794106465678,35.09535051974958,81,Faible_densite,
5176.304214409158,50.26157499473411,5.6465618285399515,14.653941032262136,,-6.000190794000619,35.01701386519236,19,Faible_densite,
1989.4084581992506,55.73509529197717,,5.782586380373053,0.3012338645537316,-6.09739273493557,34.939580431989974,63,faible densite,
2943.4177234678136,65.37417497605773,24.707409459502035,12.067234493101527,0.4221325741692489,-5.763128708980753,34.92013749111702,31,Faible_densite,
4096.274176526415,25.236554009616075,,6.631058256906532,0.6292128609065009,-5.918318694521753,35.0604163163871,75,Densite_moyenne,
5255.9812288202465,66.87870576350466,13.308509699741897,,0.531390281068298,-6.0458812403268505,35.19549768732213,79,Faible_densite,168.61954886499132
2637.486371878478,42.36917616975902,24.446282463176967,2.8737316114072873,0.46003907092693336,-6.109768387897674,34.99808796305056,10,Faible_densite,
3165.813842005129,10.779370935074837,10.927066193640382,14.225755420551337,0.7598390966428354,-5.8844485084982185,35.16236158203846,87,Faible_densite,
1508.5970467891493,9.39131969329844,19.25365315765169,3.4378212844810196,0.8701324785449884,-6.1289082772031165,34.95107819092198,67,Zone_industrielle,
1346.8280766547928,30.06787390220456,29.61398787431406,5.028063503317787,,-6.164145005513156,34.801197231396586,62,Zone_industrielle,
4962.5464803095565,63.86727328336006,9.887428808628076,11.39164506478035,0.4490005265882594,-5.985083055518965,34.78075286822932,3,Faible_densite,
5941.232051427482,58.07607010556868,21.68600829120203,6.02757609516802,0.7583316258781652,-6.105006303677929,34.77566718566184,18,Densite_moyenne,
3370.381781155399,64.14612235043049,21.15725266935492,9.20152837614341,,-5.935547427538192,34.940075070978835,25,faible densite,
5306.359216205643,43.795179233120706,17.02663181337317,6.779687815827542,,-6.191030662562883,34.91861887541792,20,Densite_moyenne,
4150.944845085742,38.01492484666179,12.962104158960633,11.18707506892877,0.4592202777771192,-5.9225294477163395,35.108968511811284,58,Faible_densite,
2338.7844417107763,16.058939502971295,,3.579302535055441,0.8057767767830428,-6.108351736001149,35.121410750792435,86,Zone_industrielle,
4150.512089915145,29.614456520698365,12.024313642330338,1.0651782111057797,0.38476118543172644,-6.249878532782744,34.77542698441687,50,Densite_moyenne,
6268.4658196387445,,3.0,4.638955082601381,0.2474400566740097,-6.186531971162911,34.860561631444504,79,Densite_moyenne,
3435.5131296020872,11.645032225971292,24.40533591631034,7.219768240052768,0.2987821514047663,-5.783192311082453,34.88713092507945,10,Densite_moyenne,186.37317572458272
6316.358580465211,21.545896453340845,5.9869665023216605,2.686696772451643,0.844058726397185,-5.816322680442321,35.0238059920714,21,Densite_moyenne,
300.0,49.86689705478041,24.918811448550873,5.450999886914553,0.6753374635604656,-6.133195483981882,34.822257611953475,29,FAIBLE_DENSITE,
4979.424507875403,,31.34903247843444,6.119748670744815,0.3899008725274825,-5.860814047727255,34.8169706097,10,densite moyenne,
3656.6847228287083,79.87606335447123,24.297498783986743,1.0493992865864485,0.6164718689961359,-5.945714203413013,35.221894444603976,13,Densite_moyenne,44.803531785119986
2961.7867691614383,74.98349985076682,28.71411301887491,8.832947273126226,0.5956847168190128,-5.764547644275066,35.15210145364889,47,faible densite,
3665.1693977639043,53.19238996513936,,13.288282733975056,0.6915769838304959,-6.063197170232971,34.84032745104558,23,Faible_densite,
300.0,36.593603997055396,27.667604626089467,2.445795111705176,0.3748906658162122,-5.909269693741415,34.953283903952745,50,Faible_densite,
3104.5906018924784,52.713302353117456,21.30573392625436,9.047558598342407,0.8483022403957983,-6.218232138788041,34.92781099962878,87,FAIBLE_DENSITE,
4142.802628721143,63.9238713560174,34.339481835236484,10.038140232680524,,-6.051876326591797,35.145502037032706,4,Faible_densite,
6160.209280534729,13.875214319254049,35.54775544846585,6.4061532702054675,,-5.76809116940591,35.00510645823906,67,Densite_moyenne,
2567.1136071074347,,35.6877178325942,10.576244292991195,0.21209348477916118,-5.98050956277494,34.813924868496734,85,Faible_densite,
2044.7115147922623,67.9851714226713,13.078564848039974,6.2788268436669785,0.47949284742061044,-6.106060248332578,35.11949603157812,53,Faible_densite,160.59140238630079
2596.837321547834,33.7874713949783,4.459816415015959,7.668631862066037,0.46378236346910623,-6.189864518435696,34.94844398911246,2,Faible_densite,
5147.723811863733,47.89042034203899,12.468078165651132,0.3088250594055193,0.6076133214372609,-5.898235829909234,34.88146212381607,68,Densite_moyenne,121.1224322553565
4091.7519973874323,49.082702064664865,25.03641615793175,10.437457689193394,0.2545521963328974,-5.927571978285137,34.93774931101036,65,Faible_densite,
2546.4316332193303,18.83571898502295,19.591589453321056,9.98787164838192,0.7925985302945813,-6.063030643198113,34.99887828180345,79,Zone_industrielle,130.05544155430064
4423.881379604041,32.167658123921626,15.935190148231529,0.7683329844298996,,-5.774529324067083,34.92155775820851,57,Densite_moyenne,207.71158729057495
3674.7395888264728,30.088346655644912,23.604813988049354,5.65010158944797,0.7077783611615076,-6.238898593506075,34.87095288629588,70,densite moyenne,
5243.5609829592,6.964753139904859,3.2919491832673273,14.689671243716678,0.8024090924330698,-6.098138074184087,34.94925101440199,7,Faible_densite,
2236.304431020766,6.8143822918516435,19.411692986915412,6.4269011260155295,0.6214077171811349,-5.789465256850209,34.75958645537495,19,Faible_densite,
2910.208136124017,,29.18457644847877,7.628791995951258,0.7556624050414891,-6.08953228084028,35.13624892304816,44,Zone_industrielle,
2794.2053243621162,25.48031074796093,,13.666966340763835,0.6963952341612542,-6.123873583072415,34.83547244678379,63,Faible_densite,188.84412956554792
865.6730933621866,43.85590746791116,24.918098218337285,10.815475762813195,0.4666473478640057,-5.982889795034376,34.771952306815315,65,Faible_densite,
4033.016498716237,27.40441801915798,33.973727899525144,8.814637940638509,0.8066439042751741,-5.838099125039731,35.07684934645254,39,Faible_densite,
3969.899489923801,75.55094338365053,17.33856715126333,12.007509283847874,0.42102602741414596,-6.198426619560819,35.13696806441184,83,Faible_densite,
3509.2042219564296,24.447256914933032,11.469083386496637,12.992620743548404,0.6284096883136379,-5.778489645177132,35.15691456579642,26,Faible_densite,
3077.7431599247357,37.22426095542013,29.89515042665042,6.9619434617115505,0.7590483043561547,-5.852463559409418,34.9967545913303,44,Densite_moyenne,123.32640333597186
952.3326643092541,70.45476878634514,29.71120631033927,7.231603800991165,0.48421693235938074,-6.159374872224224,34.852684092344994,12,FAIBLE_DENSITE,166.2915696941615
2742.8384190223537,68.14501750938564,23.582916747557967,5.9135538476471705,0.4270757057130688,-5.893996019400919,35.11861383862491,22,Faible_densite,
,18.957606338470796,16.39628999417552,14.507250872273216,0.5445095076296171,-6.057520638681221,35.09985653857717,77,Faible_densite,
2055.900915401086,65.19824823467829,18.01379651007985,10.518060563497185,0.8134726207618652,-6.048852660961841,34.87313536705159,14,Zone_industrielle,
3209.6857190011833,39.36401650534195,,1.43170137987947,0.8974413223592486,-5.858354953780567,35.20170387793139,86,Densite_moyenne,
4227.291542266169,41.22266540640164,,12.971802425032672,0.6088125596449177,-5.768607596009634,34.80218572904141,30,FAIBLE_DENSITE,
6895.1346221789545,15.010997931195783,28.776513095291435,7.312287124376768,0.6960996539927389,-6.186672063576403,35.24134411979566,44,Densite_moyenne,
3814.24006309731,11.045113531784349,4.883172495332161,1.2175578150528146,0.8774552166791856,-6.03968488156059,35.180123905488735,84,DENSITE_MOYENNE,98.27854020281427
3963.5907033009757,59.59544802303239,26.67632083906136,8.335815376417003,0.2739101385597068,-6.009529195957848,35.09394932273954,38,Faible_densite,
3365.997351620899,42.23458642664748,22.041016550090085,6.374031328840391,0.3740589333996238,-6.061844091522501,35.219374944139915,59,Densite_moyenne,111.74056094135743
300.0,37.76380269613847,7.780258896092038,13.190691191966849,0.7316750046886868,-6.0684054381418875,35.11115558416186,42,Faible_densite,
3452.2750241914096,59.713117148929754,5.939997989275305,3.2191201334189334,0.8178083464342247,-6.223865666219202,34.84522849851502,52,Densite_moyenne,
3608.414377893848,62.413467424333234,21.734932694017225,12.431676220484308,0.8427717712479335,-5.907230689718689,34.971078069056404,63,Faible_densite,
7933.835802473515,16.91811257520152,14.022958860930821,8.4537926295447,0.5113303826411995,-6.031892791439978,34.78575151216582,61,FAIBLE_DENSITE,
3153.7502633939794,50.766886210823095,36.1994885054967,1.008232487559342,0.26700492671890014,-6.1526030986780365,34.944828711144055,34,Densite_moyenne,
4042.7852162005024,15.151556170826414,27.525983946489063,14.583310459617172,0.5283361079747149,-5.841983248848965,35.120801509868606,39,Faible_densite,
3437.518814530562,61.353131452178424,22.736931367322274,7.786705612727359,0.3730509426552904,-5.848719625924186,34.94322167546541,41,Densite_moyenne,
1396.3795322848423,54.27163672003547,23.230790040023944,4.504977442627421,0.41839734124746814,-6.006804185955553,34.91514708773407,37,Faible_densite,
5557.081066127037,76.74609658125935,31.308671803671675,7.14722126144102,0.7792006676281293,-6.100774669426119,35.04767786125515,65,Densite_moyenne,
4853.479458836194,10.171851226731588,26.46518091727338,12.896295196058837,0.2566453145194152,-5.930953637101774,35.186102264499446,79,Faible_densite,
4923.857504677484,9.279104086344073,22.997664384960224,4.712566240898941,0.8206859131105266,-6.105923932111298,34.77379159627306,32,Densite_moyenne,
1863.10258136947,26.16403060199001,8.1973882370249,3.051610668003165,0.5207518143681269,-6.131996034838144,34.94273521734987,8,Faible_densite,
6025.029759684979,24.62792628019295,48.619469654062186,2.1102544545770456,0.6470479483254463,-5.884742672986837,34.82912037090763,18,Densite_moyenne,168.92451780273214
976.6680869738943,23.523409930399986,,4.608319096175127,0.2672391734267593,-6.229837380139525,35.097677125365934,45,Faible_densite,
4556.342768840486,72.96909353907775,,11.744711688192643,0.45301930876795976,-6.202615764482703,34.80286228021557,33,Faible_densite,
7442.820126457962,23.715964988712958,3.0,7.180070204889874,0.2672756892611343,-6.246605912988205,35.08240387929012,5,Faible_densite,
1717.034614764761,25.396229459647326,23.38798158769262,,0.9211577921608323,-6.173528406762287,34.89309043539895,82,Zone_industrielle,
2480.6640867150104,61.954869681347276,19.511104372848074,2.6595379942242885,0.8054462369946878,-6.21550499564477,34.849458406868614,74,Zone_industrielle,
3679.372457157754,38.7304881837905,25.6527643836476,5.124396252353611,0.5447245657673452,-5.752098816110041,35.218176278912495,36,Densite_moyenne,
2593.7438225908413,63.253291771638594,,14.110880718708492,0.3677019112427533,-6.105595015022955,34.75926228837298,23,Faible_densite,
708.805824080961,9.902461817328893,29.129056673809316,5.276795346332361,0.9000913289373891,-6.175365993665376,34.968888635944786,40,Zone_industrielle,
3623.413354650849,41.56783952550382,9.925645985303854,14.824236324128604,0.4584474467952288,-6.1295018710020415,34.760813496230895,5,faible densite,
1587.8533152930113,7.521020013746197,16.509948006361345,7.381410745327272,0.3207383237655311,-5.781937214229933,34.99179652405216,34,Faible_densite,
4352.466375143327,9.69899025915159,27.315712686810645,2.851625990694233,0.6223732913404663,-5.989919888487802,35.00052368889721,24,Densite_moyenne,
1845.0363783791543,72.98280900083083,20.612666841318994,13.38887335854394,0.9078305902586121,-6.067590951846071,34.91083123569737,17,zone industrielle,
6289.881929031571,15.443402833819636,21.319425566668638,7.013259522395439,0.20287271787524194,-5.81330427104539,34.816080888762514,71,Densite_moyenne,
2090.1440737947732,44.931551170641285,25.991788199053993,10.703135883866961,0.37859363244049904,-6.052504864725484,34.93819376886724,81,Faible_densite,164.99199907911554
2920.289270829784,35.832170195052996,22.287906399387243,14.758931431495446,0.9038357303078057,-6.082495715021152,35.08613146996628,22,zone industrielle,
4964.330991265406,31.0507494694132,14.588920974512828,0.9425951847356153,0.32831447514287154,-6.146358738725132,35.141197904322226,15,Densite_moyenne,
1284.4442304188806,72.48750092654544,16.33530871764771,1.6310794848559937,0.28493258872986493,-6.061101588045294,35.01537530119407,15,faible densite,
3909.427882287433,6.636754758161713,20.11878678651823,10.862759773648792,0.6276404118498533,-6.091657821991537,35.04491719721988,25,FAIBLE_DENSITE,
5852.856957708371,54.78422646316918,9.044439064536652,4.371010048772986,,-5.911348020350929,34.85030818556233,53,densite moyenne,
606.5301777897903,77.25458256601628,27.960086593886697,2.927660674861466,0.5578323632704446,-6.105208647664637,34.89366516661382,21,Faible_densite,
3832.3409453581476,47.01261375963814,20.88653930807484,0.7825558213319965,0.9459231925133935,-5.961400126788719,34.83094780502618,66,Densite_moyenne,
3967.7890296471624,75.26168465248189,18.747762679219687,0.5233313373957867,0.7093787746534945,-6.217053917484014,34.87464767500231,32,Densite_moyenne,86.49144500511767
4907.281169199159,8.919340946451783,29.92496559031471,11.662386926172905,0.2555561804078358,-6.154355421651743,34.862443390112766,21,FAIBLE_DENSITE,132.57898444482987
1273.4887204194524,36.40949893056211,16.798863567886304,2.1896147250693403,0.9446240987614816,-6.046297364194325,35.00972439319562,68,Zone_industrielle,
1123.1780964483028,,16.17579002847583,7.1222651163730335,0.5059206775851428,-5.781525373045652,35.031344377895365,44,faible densite,
4439.4948181104155,59.81157237355473,13.153712359960355,9.167272864656349,0.41555190038411194,-6.0613740071421525,35.22247371041075,83,Faible_densite,
4034.572411819735,78.5972817872935,21.43067008925935,6.539606648418925,0.6184093876834142,-5.917962939400083,34.84778532355076,66,Densite_moyenne,
3950.887130622578,24.239754683318587,21.084501083315146,0.60117845457625,0.42823069386564827,-6.122456388789301,35.07083785508075,14,Densite_moyenne,
,,11.337157994900933,11.795822238301051,0.26484313034011425,-6.186483212013384,35.158629634493764,15,Faible_densite,
2275.9555011587163,19.857322456980512,16.223060228865997,0.3555957232164716,0.20107125730938255,-6.220731699959975,35.03012073189153,20,Faible_densite,
3918.0566548898064,47.39976909287074,,11.475970436786763,0.5371875146901968,-6.097293250728624,34.87750182625054,34,Faible_densite,
4027.5304519376264,39.794936501625216,10.951315461845095,13.420906508064217,0.8276475666699441,-6.171169486601546,34.88127511501,36,FAIBLE_DENSITE,
2214.167447552538,77.90039972236528,3.0,6.606030831646151,0.6292363892225574,-6.162994775991938,34.7696265265355,83,Faible_densite,
6858.394120060562,50.63954545223499,15.690897463184445,8.126028601847414,0.9494054742075806,-5.869620345806525,34.902722113274244,9,Faible_densite,
4352.899257641217,31.21297790651141,3.0,7.259354210741276,0.41513498423539996,-6.242080964527563,35.12230183950169,71,densite moyenne,
1355.6537050352326,13.557183866595002,13.37184313660489,5.960287555626895,0.41034129857004153,-5.971094937132283,34.77375887860356,30,FAIBLE_DENSITE,
4681.796495540893,16.34351215512009,11.873053541223914,13.333883123481332,0.31981209517545817,-6.060269309703267,34.859647641252415,77,faible densite,164.28056895929626
1745.5729935908214,21.89876974634263,28.518950572656042,13.430215957915859,0.3230476911990014,-5.996725000045727,35.10311624926589,63,faible densite,
4916.752286736413,23.82249960052235,7.850651936903583,5.170082196694711,0.4138899470075359,-5.968584881392698,35.14132578141144,35,Densite_moyenne,
5585.472042213327,68.79620433808535,10.388136151855244,9.30303235941753,0.7946300339551453,-6.093316152771361,34.97765920503097,13,Faible_densite,
2022.7718269669213,,14.184758608084277,13.918231919758789,0.8793175929773358,-6.102445569907857,35.099037169239324,79,Zone_industrielle,
5234.07703263978,44.25431835307748,12.19856348497224,14.438465784332003,,-5.883299075332547,34.943976084327446,46,Faible_densite,
4243.005668485697,13.607665390191311,31.692547974218762,7.732593798246304,0.3742172405723395,-5.814361505939422,34.829956622512064,56,Densite_moyenne,
4979.708287990082,69.51047700120762,6.614326269503804,6.901807118208037,0.8609731592105687,-6.1537091837707365,34.949074746761454,9,Densite_moyenne,
6914.227368777105,59.21107274063628,14.20595501014158,4.324675875742182,0.4461913169580028,-6.201190619732426,35.03998391010157,87,Densite_moyenne,
3058.3013911948333,10.075127142500119,21.320652491644065,14.391303723218067,0.2846304083876633,-5.801102096803987,35.224026640926446,36,Faible_densite,
2143.2749041565185,58.08763229223265,26.811833430420066,2.313651706198437,0.8525186941401242,-6.075052268176301,34.78437547604434,3,INDUSTRIEL,
1898.874026674058,,14.197584440697968,8.78147772550633,0.6770792259827139,-5.974341304668593,35.00369704692248,19,Faible_densite,
2031.541487062211,11.12940093100837,3.0,4.381743959275855,0.32354817206079634,-6.070228427739998,34.91445988910536,28,Faible_densite,
3361.2169230546124,39.372548114649234,16.498957784144952,4.32932269714739,0.522373443134752,-6.187098831826974,35.00415584713835,23,Densite_moyenne,
4114.073554669959,41.352221534753525,31.520284761807147,6.19353509316759,0.4154432711578008,-5.955334177526136,34.761987723688264,7,densite moyenne,
3998.043438794034,,20.82187407430427,14.982135450071688,0.7525959265326478,-5.987429574115185,34.90651267735079,76,Faible_densite,
4988.929848264843,75.92736102502117,20.364178623599326,1.0135013412293665,0.5400621729682011,-6.148503220404401,35.1599340737635,14,DENSITE_MOYENNE,
3523.4034053802325,68.74815286104965,7.369820084230033,8.762418909412265,0.9419599588297887,-6.024065477673861,35.02697086692732,46,Faible_densite,146.64099422179754
6116.361338883171,55.176675299683126,,1.4220679389221023,0.24105873669469635,-5.851526247992177,34.975291246408055,15,Densite_moyenne,
3023.617700171679,39.67216707504554,18.18041648634099,2.486908283859681,0.466261449602185,-5.9547869484460545,34.89276253585767,67,Densite_moyenne,
8396.304499861315,35.88241561883814,3.7362107771859208,6.705531538238901,0.5614251253324831,-6.201541336466502,34.89902126139568,15,Faible_densite,
4626.201225977011,53.82301003632156,25.813622223625103,7.754809943927332,0.5773501660612399,-5.975989251385433,34.94155071679529,51,Densite_moyenne,
1957.1163984506913,45.90739020551791,9.533537511336379,4.030127643794955,0.4369518667892276,-5.8986308503552065,35.16778535498228,88,FAIBLE_DENSITE,
1572.3935034899978,9.670482941141422,17.753427192685063,4.88356553694136,0.7469301868231759,-5.853648297109625,35.233606603404134,8,faible densite,64.72090501309371
4368.450347437733,43.437698657774874,3.0,1.4871118997878092,,-5.935441210682867,34.969327690675186,69,Densite_moyenne,
3097.766986413468,65.48027129246296,14.061981315564934,4.6876528008949085,0.9040394764833972,-6.173670917729608,34.94667641937388,62,Densite_moyenne,
4785.200889365766,39.44299081977186,6.141394528697969,14.505064902832052,0.8038200325996447,-5.89491336670492,35.17327538790993,51,Faible_densite,
4351.827724232381,8.89674331657013,3.0,14.18166924875273,0.8379351479799495,-5.911329076959242,34.963452660318154,63,Faible_densite,
3368.907957217629,63.97086495380248,23.418420893363173,5.1561986940273785,0.6129089754649966,-6.237786558529684,35.02600908614782,68,Densite_moyenne,
1975.771307476871,20.10228366019808,34.411595390915735,8.648638256925672,0.819416169820111,-6.044126166204879,34.86547083229937,78,Zone_industrielle,
773.2749955654435,24.396562616602907,29.294735893439462,13.662011788441976,0.42762793186096415,-6.083524876518814,35.121751267889536,16,Faible_densite,
2696.273086279362,17.35297650742219,24.81690689903805,0.2915205750852708,0.49885907158191084,-5.915293967873178,35.01599415913539,84,Faible_densite,
5041.51782978225,29.766129865362316,13.858788320544543,12.19811684099636,0.43768476036390824,-6.14193209384454,35.15451727512017,24,faible densite,
3885.368739434367,61.756362926647625,26.05890228547826,14.235869381276,0.5505405015859441,-5.954564038512871,35.14036636501434,6,faible densite,
1257.6701983184216,43.9539394627953,,1.5516208681366446,0.4141847121789773,-5.793397019092914,34.85750238413502,57,Faible_densite,
3811.7256665321274,20.366095561303442,19.368218296712932,2.5894257532872316,0.9212085816908351,-5.851098813895696,35.10781777527888,31,densite moyenne,
4193.571283511907,70.83725586140307,6.156398276879774,14.41904528101606,0.4346334710042511,-5.789271131891735,35.15002720397568,6,Faible_densite,
1909.0566148379605,70.96863912136469,13.00615701408629,8.155594125877125,0.2735334035832049,-5.760747016533655,34.9230536203912,79,Faible_densite,
3776.7051907019504,70.29338187845052,35.026964883479366,0.4101101901815108,0.59511287453781,-6.2446649364969185,34.83630455645114,29,Densite_moyenne,
3604.7756932027996,22.909715853615445,17.252558318498338,4.0129535817002315,0.24282430883388229,-5.9386293618112616,34.751316077789795,67,densite moyenne,
1442.6534639048782,38.842950813574106,3.0,6.859166379179123,0.2829073747314354,-6.043580301120547,34.975451826546575,75,Faible_densite,
4144.01724862691,78.87422421056563,3.3107653632980636,10.455051883166561,0.36454204189718475,-5.820072754832439,34.92621636576942,3,Faible_densite,
4509.412147462822,62.900935723249276,13.755512968575186,11.050773596424634,0.5482626874116063,-6.124092648995434,35.0274549169127,28,Faible_densite,
